record_id,transaction_date,location_id,region,subregion,country,state_province,city,plant,business_unit,market,sales_territory,latitude,longitude,product_id,product_line,product_family,product_category,product_subcategory,brand,sku,strategic_product_flag,launch_year,product_active_flag,customer_id,key_customer,customer_name,customer_group,customer_segment,industry,channel,account_manager,global_account_flag,customer_tier,customer_country,customer_region,customer_active_flag,scenario_id,scenario,scenario_type,version,currency_id,currency_code,currency_name,fx_rate_to_usd,fx_rate_date,reporting_currency_flag,revenue_usd,gross_sales_usd,discounts_usd,returns_usd,net_sales_usd,cogs_usd,gross_profit_usd,sgna_usd,rd_usd,ebit_usd,ebitda_usd,net_income_usd,depreciation_amortization,interest_amount,taxes_pct,order_backlog_usd,bookings_usd,pipeline_usd,capex_usd,opex_usd,working_capital_usd,cash_conversion_pct,headcount,productivity_per_head_usd,estimated_market_share_pct,on_time_delivery_pct,customer_quality_ppm,lost_time_incidents,inventory_usd,units_sold,price_per_unit
REC111991,2024-12-25,LOC012,Europe,Central Europe,Poland,Mazovia,Warsaw,Warsaw Operations,Automotive,EMEA,CEE,52.23,21.01,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-1055, n ,2018,Y,CUST018,,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,m. chen,Active,Growth,United States,North America, y ,SCN001,Actual,Actual,v1,CUR010,PLN,Polish Zloty,0.26,2024-12-01,N,1059840.05,1266248.9,143243.06,"45,904.86",1077100.99,693974.89,383126.1,135170.11,12552.97,235403.02,"278,610.41",146680.01,43207.39,3086.67,0.3686,578220.31,1276057.75,4068380.17,35852.62,166455.76,176334.43,68.52,938,1129.89,0.1189,88.1%,724,0,"$874,992.73",2455,550.84
REC111992,2024-02-24,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,,APAC,Greater China,,114.06,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-4828,No,2014,TRUE,CUST006,1,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,,T,Tier 1,China,Asia Pacific,,SCN005,Prior Year,Historical,PY,CUR005,CNY,Chinese Yuan,0.14,2024-02-01,N,16683137.35,20820183.79,2130192.21,"866,992.69",17822998.89,10629439.48,,2104324.9,"455,563.23",4633671.28,5490722.88,2820658.56,857051.6,91844.77,0.379,30874299.08,,43044358.4,934694.42,2846328.71,2970728.67,0.5725,1616,10992.24,0.0742,0.9222,2554,3,8581457.59,4051,4899.15
REC111993,2023-02-24,LOC002, North America ,US & Canada,United States,California,San Jose,Silicon Plant, Technology,,West,37.34,$-121.89,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-4714,No,2015, y ,CUST006,,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,J. Smith,Y,Tier 1,Spain,Europe, y ,SCN002,Budget,Plan,FY26.1, CUR001 ,USD,US Dollar,1.02,01-Feb-2023,TRUE,14493920.23,14042863.79,686184.04,121492.67,"13,235,187.08",7655754.88,5579432.2,1714203.41,102811.43,3762417.36,,2456309.02,"207,743.09","$154,173.28",0.3193,25188952.56,16163681.43,45813690.17,645676.39,"$2,172,187.06",2449021.68,0.9602,2453,"$5,439.66",0.0154,0.8082,3369,4,12901155.33,-91,65036.97
REC111994,2023-09-24,LOC007,Asia Pacific,East Asia, china ,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China, 22.54 ,114.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-2275,Active,2021,1,CUST003,Inactive,RetailNova SA,RetailNova,Mid-Market,Retail,Distributor,L. García,No,Tier 2,China,Asia Pacific,T,SCN005,Prior Year,Historical,PY,CUR005,CNY,Chinese Yuan,0.14,2023-09-01,No,1957048.72,2446016.75,181921.2,,"$2,161,422.43",1123667.44,"1,037,754.99",297709.08,152791.52,587254.39,642980.5,"367,022.30",55726.1,9168.06,0.3651,1386782.77,"$2,042,481.57",3282406.58,112686.87,514997.97,,0.7058,1664,1299.16,0.1671,0.9332,1097,0,2097872.82,1258,"1,895.65"
REC111995,2023-11-23,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,,LATAM,Brazil Southeast,-22.91,-47.06,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-7636,Y,2024,T,CUST006,Yes,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,A. Brown, y ,Tier 3,Brazil,Latin America,Active,SCN001,Actual,actual,v1,CUR008,BRL,Brazilian Real,0.20,2023-11-01,F,9649053.14,9766393.11,194249.85,165363.75,9406779.51, 6731569.78 ,2675209.73,"1,176,540.73",,1207516.6,1651731.75,731577.62,"444,215.15",40533.46,0.3731,"21,986,896.02",10821530.8,40795336.08,215322.16,1520614.63,1722238.89,0.7816,1611,"5,989.48",0.1962,0.8415,3282,0,,4650,2006.07
REC111996,02-Jan-2023,LOC010,Latin America,Brazil,BR,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-3495,T,2021,Yes,CUST002,,BluePeak Energy,Bluepeak Holdings,Key Accounts,Energy,Direct,D. Johnson,T,Strategic,Brazil,Latin America,,SCN002,Budget,Plan,FY26.1,CUR008,BRL,Brazilian Real,0.2,2023-01-01,F,2038628.77,"$2,308,918.68",229371.17,110505.57,1969041.94,1304070.81,664971.13,156833.64,61915.48,446222.01,524066.91,256567.14,77844.9,35861.78,0.3748,2456853.81,2275890.12,8597224.06,93696.76,249231.01,717572.13,0.5518,1193,"$1,690.80",0.072,0.8604,2982,0,1335316.42,1456,1508.22
REC111997,2025-06-08, LOC003 ,NORTH AMERICA,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,(100.32),PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-6026,1,2023,TRUE,CUST002,,BluePeak Energy,BluePeak Holdings,Key Accounts,Energy,Direct,,T,Strategic,Poland,Europe, y ,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR003,MXN,Mexican Peso,0.06,2025-06-01,FALSE,2836704.08,"3,349,006.88",238164.6,150690.13,2960152.15,1174779.3,1785372.86,301658.58,126975.68,1356738.6,"1,420,525.63",1108032.83,63787.03,11133.57,0.1766,1434244.2,3102301.94,10377559.0,239591.57,501047.04,"$291,656.65",0.7102,2150,"$1,358.88",,0.9797,1692,0,1485597.29,79,40865.18
REC111998,2023-08-05, LOC001 ,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD005,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-4878,F,2018,1,CUST006,Y,Orion Automotive GmbH, Orion Mobility  ,Key Accounts,Automotive,OEM,A. Brown,Y,Tier 3,Japan,Asia Pacific,Y,SCN005,Prior Year,Historical,PY,CUR001,USD,US Dollar,0.97,08/01/2023,T,497207.42, 657536.10 ,47803.02,"21,798.00","587,935.08","390,856.97",197078.11,56328.02,6154.55,134595.55,141981.94,,"7,386.39",10904.46,0.3302,809364.32,675130.33,1749656.83,14751.53,79393.21,189058.08,0.4602,,233.81,0.2084,0.8271,3918,1,388695.88,825,819.2
REC111999,2023-11-04,LOC006,europe,Northern Europe,United Kingdom,England,Manchester,manchester site,Technology,EMEA,UKI,53.48,-2.24,PROD011,Zeta, Edge Devices,Hardware,Routers,auron,AUR-ZE-2715,,2022,N,CUST005,FALSE,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,R. Patel,Inactive,Tier 1,United Kingdom,Europe,T,SCN001,Actual,Actual,v1,CUR004,GBP,Pound Sterling,1.31,2023-11-01, n ,9186224.08,10345994.33,1159327.7,205105.28,8981561.35,5676981.78,3304579.56,1209164.86,216712.93,1878701.78,2057503.56,1232403.08,178801.79,100594.72,0.3069,18035462.38,12034208.51,36957253.86,193832.21,1553351.66,"$1,363,290.60",0.5758,849,10820.05,0.0064,78.6%,511,0,6914268.29,2702,4040.56
REC112000,17-May-2024,LOC004,Europe, Western Europe ,Germany,bavaria,Munich,Munich Works,Automotive,EMEA,DACH, 48.14 ,11.58,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis, VOL-GA-6561,1,2022,Y,CUST002,T,BluePeak Energy,BluePeak Holdings,Key Accounts,Energy,Direct,J. Smith,,Strategic,China,Asia Pacific,TRUE,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.08,2024-05-01,No,17240730.24,17951102.33,500213.13,282416.26,17168472.93,11472477.66,"$5,695,995.27",3135980.26,136026.11,"$2,423,988.90",3270380.97,1668004.62,846392.07,220483.7,0.243,"$34,734,647.46",20957859.58,47975538.85,1476583.8,3288939.02,"2,443,156.11",0.8846,2595,6643.83,0.1272,0.8913,2101,0,20675387.57,3389,5370.02
REC112001,06/06/2023,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD010,Zeta,Edge Devices, Hardware  ,Gateways,Auron,AUR-ZE-7195, y ,2024,Yes,CUST016,Active,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,J. Smith,FALSE,Tier 2,Germany,Europe,Y, SCN001 ,Actual,Actual,v1,CUR002,EUR,Euro,1.11,2023-06-01,FALSE,14811838.33,16778319.63,1315885.65,661577.03,14800856.94,9401386.32,5399470.62,2619384.58,992327.92,1787758.12,2157898.84,1468993.42,"370,140.73",57669.58,15.1%,11677073.92,"$13,445,752.68",16329917.03,"1,458,733.64",3931477.52,"$4,354,124.24",0.8955,728,20345.93,25.71,0.9411,391,0,6400350.06,4379,3991.91
,2024-12-28,LOC001,North America,US & Canada,,Texas,Austin,Austin Plant,,OEM,South Central,30.27,-97.74,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-3119, y ,2024,,CUST011,Y,Apex Robotics,Apex Group,Key Accounts,Technology,Direct,A. Brown,,Strategic,China,Asia Pacific,1,SCN002,Budget,Plan,FY26.1,CUR001,USD,US Dollar,1.0,2024-12-01,TRUE,1523595.66,1731406.57,206640.63,17587.09,1507178.85,825168.4,682010.45,"268,867.55",26308.54,386834.36,"449,143.58",279766.02,62309.22,"24,334.48",,1186528.47,1489902.68,3112986.9,,315217.05,500188.25,0.3859,3056,485.05,0.1689,0.9309,2705,0,"491,783.07",1061,"1,640.38"
REC112003,2023-06-10,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-7476,1,2021,TRUE,CUST008,No,Pacific Foods Co,Pacific Foods,SMB,Consumer Goods,Reseller,s. müller,Inactive, Tier 1,China,Asia Pacific,Y,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.1,2023-06-01,F,8303747.94,,"755,075.55",211388.44,"8,308,080.78",4130297.86,,1348230.78,,,2865320.14,1965529.46,184603.06,"$100,406.66",0.2383,11194165.41,11206600.52,,408952.88,1739254.95,3038392.85,0.934,2302,,0.0558,0.8437,5644,0,"5,408,304.91",1830,5208.49
REC112004,2023-07-28,LOC010,Latin America, Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-2237,Active,2021,Active,CUST014,0,MetroBuild Corp,MetroBuild,Mid-Market,Construction,Direct, M. Chen  ,,Tier 1,JAPAN,Asia Pacific,TRUE,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR008,BRL,Brazilian Real,0.19,01-Jul-2023, n ,"$14,024,002.48",14126261.85,518656.94,112289.13,"$13,495,315.77",8965021.66,4530294.11,906884.67,"$883,354.75",2740054.69,,"1,858,896.66",383331.21,55831.81,30.7%,"16,914,489.01","14,129,042.65",43967698.96,401026.3,1848223.75,1115295.58,89.38,2737,4918.18,0.0226,0.929,3183,0,14997522.15,3776,4046.97
REC112005,2024-08-24,LOC001,North America,US & Canada, united states ,Texas,Austin, Austin Plant ,Industrial,OEM,South Central,30.27,-97.74,PROD007,Delta,Software, Software  ,Monitoring Platform,Synapse,SYN-DE-2865,Yes,2020,Active,CUST004,T,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,J. Smith,No,Growth,China,ASIA PACIFIC,1,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR001,USD,US Dollar,0.96,2024-08-01,,20852287.07,20960332.69,305198.65,234678.45,20420455.6,9548492.24,10871963.36,"3,077,989.57",819489.71,6974484.08,7250582.38,4469037.94,276098.3,276669.76,0.3328,22896420.75,25816525.16,39886787.43,1821307.15,4245050.5,,0.6462,1921,10863.67,0.2069,0.8187,1352,0,11596938.49,555,35240.35
REC112006,2025-03-23,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-3649,,2014,1,CUST002,,BluePeak Energy,BLUEPEAK HOLDINGS,Key Accounts,Energy,Direct,J. Smith,TRUE,Tier 3,United States,North America,,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,0.99,2025-03-01,T,16685685.2,17113023.47,,109686.46,16608869.23,10183601.28,6425267.95,1102716.82,162012.39,5160538.74,"5,545,853.36",3342451.62,"385,314.62",131499.96,0.3354,20774716.67,18184297.71,23463291.45,594668.23,1459939.77,5082791.48,1.0725,576,"$28,968.20",0.0668,0.8715,262,0,17454534.93,588,
REC112007,08/04/2025,LOC003,North America,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,INDUSTRIAL,LATAM,Mexico North,25.69,-100.32,PROD001,Alpha,Sensors,Hardware,,Auron,AUR-AL-6368,TRUE,2019,Y,CUST010,FALSE,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,L. García,FALSE,Growth,MEXICO,North America,,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR003,MXN,Mexican Peso,0.06,2025-08-01,F,21512500.08,,1401335.65,49083.7,20429308.9, 10148105.26 ,10281203.64,1443582.07,,8658996.7,"9,148,639.18",5595930.52,489642.47,"282,741.30",0.3319,27217689.83,22777697.54,54343613.6,"272,645.28",1709710.48,8001506.91,0.5799,1065,19086.01,0.3472,0.945,2188,0,15510765.0,3828,5454.49
REC112008,2023-12-15,LOC006,Europe,Northern Europe,United Kingdom, England ,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,$-2.24,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro, CON-EP-3318 , n ,2015,Y,CUST006, y ,Orion Automotive GmbH,Orion Mobility,Key Accounts,Automotive,OEM,S. Müller, y ,Tier 3,Japan,Asia Pacific,T,SCN001,Actual,Actual, v1,CUR004,GBP,Pound Sterling,1.26,01-Dec-2023,Inactive,1462027.99,"1,611,235.29","$130,195.42","14,876.41","$1,466,163.46",939604.84,526558.62,95878.32,37618.38,393061.92,454931.51,318760.48,61869.59,18721.7,0.1485,622119.22,1397364.86,2739852.19,117634.99,156277.79,306982.78,0.6514,2579,566.90, 23.67% ,96.0%,3930,0,1700897.4,245,6839.29
REC112009,20250306,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-8595,Y,2024,Active,cust014,F,MetroBuild Corp,MetroBuild,Mid-Market,Construction,Direct,A. Brown,F,Growth,United States,North America,T,SCN005,Prior Year,Historical,PY,CUR001,USD,US Dollar,1.02,2025-03-01,Yes,"$19,618,310.54",20776989.71,581901.24,240267.98,19954820.49,"$12,976,628.56",6978191.93, 1508081.17 ,"$1,551,488.70",3918622.05,4910440.95,"$3,237,236.47",991818.9,157166.7,0.1394,23639445.28,"18,891,935.82",54295586.82,,"3,169,269.71",5214530.96,0.7416,735,27276.93,0.2602,0.9097,1758,1,20533250.34,4993,4209.17
REC112010,2024-10-09,LOC011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.2,55.27,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-2594,N,2017,T,CUST016,TRUE,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,D. JOHNSON,No,Strategic,Germany,Europe, y ,SCN001,Actual,Actual,v1,CUR009,AED,UAE Dirham,0.26,2024-10-01,N,3157809.75,3407225.13,,127381.68,3068866.16,1786592.6,1282273.56,355444.81,58694.52,868134.22,963632.29,662867.6,95498.06,48799.39,0.191,"2,695,883.82",2771472.86,,103218.65,420164.5,"$1,187,284.44",0.3823,1564,2019.06,0.0249,0.953,138,0,2378567.99,971,3517.97
REC112011,2026-03-14,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-8136,1,2024,Yes,CUST020,F,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,J. Smith,N,Growth,China,Asia Pacific,TRUE,SCN002,Budget,Plan,FY26.1,CUR005,CNY,Chinese Yuan,0.14,20260301,No,"14,231,306.24",,"1,694,026.89","551,181.14",14632553.0,9935807.75,,2245283.83,185148.52,2266312.9,2907123.53,1838703.19,640810.62,145338.12,13.3%,22136244.59,"17,574,144.07",61855926.77,1258340.07,2473370.44,3932783.19,1.0216,2707,5519.77,0.0197,91.4%,791,0,7711891.25,3711,4243.4
REC112012,2024-01-21,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-5183,T,2021,T,CUST008, n ,PACIFIC FOODS CO,Pacific Foods,SMB,Consumer Goods,Reseller,S. MÜLLER,,Strategic,Brazil,Latin America,TRUE,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR008,BRL,Brazilian Real,0.20,2024-01-01,,14113490.45,16599868.2,1935530.34,"$406,593.11",14257744.75,10610451.24,3647293.51,2659234.02,758925.72,229133.78,605240.22,-578.95,"$376,106.44",229712.73,0.2141,10423846.9,12122670.66,44418080.0,,"3,517,398.39",2939666.38,0.4939,207,68044.57,0.1698,0.9557,393,1,5067955.26,4869,"$3,326.09"
REC112013,2026-03-29,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-6947,TRUE,2022,Active,CUST013,0,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,M. Chen,0,Tier 3,United States,North America,Active,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR001,USD,US Dollar,1.0,2026-03-01,Yes,2807602.36,"2,762,557.54",76857.4,"62,980.20",2622719.94,1997043.63,625676.31,360201.48,37760.04,227714.79,271655.39,132999.84,43940.6,30848.87,0.3244,"$4,033,487.32",2205201.44,8278813.06,233390.29,406775.36,531488.76,0.4504,1325,1971.2,0.2356,87.8%,4615,1,2100627.26,947,3000.91
REC112014,2025-12-04,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-6909,,2023,Active,CUST003,,RetailNova SA,RetailNova,Mid-Market,Retail,Distributor,L. García,FALSE,Tier 1,United Arab Emirates,Middle East & Africa,0,SCN001,Actual,Actual,v1,CUR002,EUR,euro,,2025-12-01,No,4584931.76,4767963.37,90156.82,160398.78,4517407.77,2042803.51,2474604.26,387728.05,169002.26,,"2,108,705.67",1209658.33,190831.72,51566.24,0.3518, 8439453.72 ,,11520896.25,286360.72,560908.01,1651022.79,0.7764,1188,3859.37,0.2399,0.9638,111,2,3429358.32,629,7049.52
REC112015,2024-08-01,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,,11.58,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-5243,Inactive,2015,Yes,CUST005, n ,TransitWorks Ltd, TransitWorks  ,Mid-Market,Transportation,Distributor,S. Müller,No,Tier 3,Germany,Europe,1,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.06,2024-08-01,F,5416448.95,"5,832,110.90",335791.85,50082.83,5446236.22,,,974988.99,76056.07,557795.61,645394.61,330283.1,"87,599.01",51987.5,0.347,"7,730,565.12",6167418.01,19472335.55,"375,470.71",1081404.42,"$1,855,473.84",84.91,249, 21752.81 ,0.1432,0.935,5503,0,4407188.86,105,57516.09
REC112016,2024-07-17,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-6182, n ,2022, n ,CUST019,,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,S. Müller,, Tier 2,China,Asia Pacific,Y,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,0.14,2024-07-01,N,1236220.93,1461390.32,172349.85,58185.19,1230855.28,738234.91,492620.37,214538.2,96642.0,181440.17,198544.6,"146,093.06",17104.43,13664.56,0.1292,"$538,391.49","1,057,838.00",3162688.48,102461.17,319972.05,175871.01,0.5966,2976,415.4,0.3358,0.8039,1854,1,548376.61,434,3251.05
rec112017,02/10/2025,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD011,Zeta,Edge Devices,Hardware,Routers, Auron ,AUR-ZE-2534,F,2022,0,CUST017,,RapidLogix,RapidLogix,SMB,Logistics,Distributor,R. Patel, n ,Growth,Japan,Asia Pacific,0,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR006, JPY  ,Japanese Yen,$0.01,2025-02-01,N,1651333.8,1712972.99,"102,029.68",74744.28,1536199.03,815195.55,721003.48,291401.37,18425.45,411176.66, 439854.64 ,254096.15,28677.98,4520.47,0.3752,3220116.1,1396277.52,6250336.84, 76534.15 ,323306.26,329590.33,63.8%,1356,,0.2634,0.8425,1930,4,1266280.92,4383,406.96
REC112018,20240828,LOC012,Europe,Central Europe,Poland,Mazovia,Warsaw,Warsaw Operations,Automotive,EMEA,CEE,52.23,,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-3921,FALSE,2014,T,CUST010,F,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,A. Brown,No, Tier 3 ,Japan,Asia Pacific, y ,SCN001,Actual,Actual, v1 ,CUR010,PLN, Polish Zloty  ,,2024-08-01,N,7704529.37,8497648.39,802508.8,89627.91,7605511.68,5703204.0,1902307.68,599156.76,185400.65,1117750.27,"1,355,819.81",641579.54,238069.54,"89,229.81",0.3762,6450534.28,6721781.79,18561066.68,541640.21,863361.01,842466.92,0.7741,708,10882.1,0.0084,0.8639,4442,2,7440610.94,1516,5509.51
REC112019,2023-10-02,LOC007,Asia Pacific,East Asia,China,Guangdong,,Shenzhen Campus,Electronics,APAC,Greater China,22.54,114.06,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-7851,Inactive,2015, y ,CUST005,N,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,L. García,FALSE,Strategic,United States,North America,Active,SCN001,Actual,Actual,v1,CUR005,cny,Chinese Yuan,0.14,20231001,FALSE,11507475.58, 11928959.67 ,"$383,381.71",43007.41,11502570.54,6459446.78,,1393882.53,,3405165.95,"3,719,048.75",2121002.79,,98965.05,0.3585,"$23,623,160.21",,64915200.08,1104552.12,"1,896,404.22",3847007.74,1.0156,1173,9810.29,0.2846,0.9223,2293,0,11877220.19,138,87281.65
REC112020,01/30/2025,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD010,Zeta,Edge Devices, Hardware ,Gateways,Auron,AUR-ZE-9070,,2024,Active,CUST017,No,RapidLogix,RapidLogix,SMB,Logistics,Distributor,R. Patel,FALSE,Tier 2,Germany,Europe, y ,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.05,2025-01-01,Inactive,14458721.73,,1850953.22,238707.68,14734616.07,9305105.09,"5,429,510.98",2918772.78,1175654.99,1335083.21,1808752.05,942908.01,473668.84,190128.55,0.1765,25020908.09,14271176.76,21631031.26,886924.45,4106034.75,1264341.81,0.706,2799,5165.67,0.37,85.7%,2249,1,9220649.08,3967,3943.81
REC112021,2023-02-25,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,Consumer,EMEA,Iberia,41.39,2.17,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-2418,Y,2021,1,CUST004,1,MediCore Systems,medicore,Enterprise, Healthcare,Direct,J. Smith,FALSE,Tier 2,U.S.,North America,T,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR002,EUR,Euro,1.12,2023-02-01,, 18799698.49 ,20574558.99,1874025.9,884585.24,17815947.85,11166545.15,6649402.7,3164700.66,1065305.58,2419396.46,3173247.39,1458592.69,"$753,850.93","$227,583.36",0.3345,32077637.97,14485368.85,,792292.34,4574627.3,5809237.44,63.2%,1990,8777.09,0.2535,0.966,2389,1,15073927.92,3388,6116.43
REC112022,2023-07-20,LOC002,North America,US & Canada,United States,California,San Jose,Silicon Plant,Technology,Enterprise,West,37.34,-121.89,PROD001,Alpha,sensors,Hardware,Pressure Sensors,Auron,AUR-AL-4641,TRUE,2019,,CUST011,Active,Apex Robotics,Apex Group,Key Accounts,Technology,DIRECT,M. Chen,,tier 2,Mexico,North America,Yes,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.01,07/01/2023,,3122570.71,3329772.94,108668.61,65167.81,"3,155,936.52",1643976.04,1511960.47,422304.12,148361.32,941295.03,1048326.49,733680.12,107031.45,"44,174.97",0.1822,4554952.32,2893483.9,10293624.23,258550.39,612925.14,993634.92,0.8927,511,6110.71,0.1086,0.9289,1079,0,"$744,355.39",682,4552.83
REC112023,12/12/2025,LOC006,Europe,Northern Europe,United Kingdom,england,Manchester,Manchester Site,Technology,emea,UKI,53.48,-2.24,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-3769,,2022,Yes,CUST011,T,Apex Robotics,Apex Group,Key Accounts,Technology,Direct,A. Brown,1,Growth,Japan,Asia Pacific,Active,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR004,gbp,Pound Sterling,1.28,2025-12-01,Inactive,10818653.86,11169793.57,460011.91,,10495223.09,7765331.81,2729891.28,1711018.06,100296.73,918576.48,1369912.84,576653.17,"$451,336.36",114862.18,0.2825,24824995.27,14667292.53,43190145.62,,1948291.25,1855735.21,0.6578,389,"27,469.28",0.1774,0.9563,2900,0,8220511.91,3443,"$3,412.03"
REC112024,2023-08-06,LOC005,europe,Southern Europe,Spain,Catalonia,barcelona,Barcelona Plant,Consumer, EMEA  ,Iberia,41.39, 2.17 ,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-7175,Y,2022,Active,CUST001,T,Acme Industrial LLC,Acme Group,Enterprise,,Direct,A. Brown,0,Strategic,ES,Europe,TRUE,SCN005,prior year,Historical,PY,CUR002,EUR,Euro,1.1,2023-08-01,Inactive,1159615.54,1455059.72,86793.89,10260.15,1358005.67,, 610352.84 ,149748.82,35076.51,,484079.95,314950.16,58552.44,21042.54,0.2214,1532760.44,1764111.82,"$4,958,292.36",103944.64,224191.63,517492.54,0.9537,2416,551.1,0.2144,0.7824,4358,0,753469.56,2361,640.59
